X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-5.968806,37.32175,7819456,SEVILLA,SEVILLA,SEVILLA,41014,CARRETERA CADIZ KM. 544,D,-5.968806,37.32175,1.316,1.236,0.809000,,,,,,1.44,,,,REPSOL,P,dm,"L-S: 06:30-23:00; D: 07:00-23:00","L-S: 06:30-23:00; D: 07:00-23:00",,2019-11-19T00:00:00.000Z
-5.975806,37.34975,7819457,SEVILLA,SEVILLA,SEVILLA,41014,"AVENIDA JEREZ, 23",I,-5.975806,37.34975,1.199,1.099,,,,,,,,,,,PLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-6.006111,37.372,7819458,SEVILLA,SEVILLA,SEVILLA,41011,"AVENIDA FLOTA DE INDIAS, S/N",N,-6.006111,37.372,1.339,1.249,,,1.339,,,,1.481,,,,BP  PARQUE DE LOS PRINCIPES,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.960583,37.403278,7819459,SEVILLA,SEVILLA,CALONGE,41007,"CALLE METALURGIA, S/N",N,-5.960583,37.403278,1.239,1.169,,,,,,,,,,,CEPSA CALONGE,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.950639,37.3895,7819460,SEVILLA,SEVILLA,CALONGE,41007,"AVENIDA PRENSA (LA), 30",D,-5.950639,37.3895,1.275,1.195,,,,,,,,,,,PETROAMARILLA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.744778,37.607917,7819461,SEVILLA,TOCINA,TOCINA,41340,"CARRETERA SE4101 KM. 0,800",I,-5.744778,37.607917,1.299,1.189,,,,,,,,,,,AGLA  ,P,dm,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
-5.730806,37.589583,7819462,SEVILLA,TOCINA,ROSALES (LOS),41330,"AVENIDA AVENIDA DE SEVILLA, 1",I,-5.730806,37.589583,1.279,1.226,,,,,,,,,,,LIBRE,P,dm,L-S: 06:30-21:30,L-S: 06:30-21:30,,2019-11-19T00:00:00.000Z
-5.737889,37.596639,7819463,SEVILLA,TOCINA,ROSALES (LOS),41340,"CALLE JOVELLANOS, 10",N,-5.737889,37.596639,1.269,1.159,,,,,,,,,,,RED CAR OIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-6.060194,37.377361,7819464,SEVILLA,TOMARES,TOMARES,41940,"CARRETERA SE-617 KM. 3,3",I,-6.060194,37.377361,1.315,1.239,,,1.319,,,,1.455,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-6.029306,37.378083,7819465,SEVILLA,TOMARES,TOMARES,41940,"CALLE SAN ROQUE, 54",D,-6.029306,37.378083,1.239,1.139,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-6.027417,37.37925,7819466,SEVILLA,TOMARES,TOMARES,41940,"CALLE CASTAÑEDA, S/N",D,-6.027417,37.37925,,1.145,,,,,,,,,,,KARLAVADO.COM,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-6.166028,37.363972,7819467,SEVILLA,UMBRETE,UMBRETE,41806,"CALLE CAVADORES, 2",D,-6.166028,37.363972,1.239,1.169,,,,,,,,,,,REDCAROIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.805056,37.20925,7819468,SEVILLA,UTRERA,UTRERA,41710,"CARRETERA A-376 KM. 22,3",I,-5.805056,37.20925,1.198,1.119,,,,,,,1.3,,,,CANGES DEL HOYO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-5.792,37.193,7819469,SEVILLA,UTRERA,UTRERA,41710,AVENIDA GENERAL GIRALDEZ Nº 16,D,-5.792,37.193,1.319,1.229,,,1.319,,,,1.461,,,,BP LA AURORA,P,dm,L-D: 06:00-22:30,L-D: 06:00-22:30,,2019-11-19T00:00:00.000Z
-5.77775,37.176167,7819470,SEVILLA,UTRERA,UTRERA,41710,"AVENIDA SAN JUAN BOSCO, 94",N,-5.77775,37.176167,1.304,1.224,,,1.314,,,,1.464,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.78725,37.187056,7819471,SEVILLA,UTRERA,UTRERA,41710,"PLAZA TRIANILLA (DE LA), S/N",D,-5.78725,37.187056,1.319,1.239,,,,,,,,,,,CEPSA,P,dm,"L-S: 07:00-22:00; D: 09:00-14:00","L-S: 07:00-22:00; D: 09:00-14:00",,2019-11-19T00:00:00.000Z
-5.795361,37.198194,7819472,SEVILLA,UTRERA,UTRERA,41710,"POLG. IND. EL TORNO , RONDA DE LOS TORNEROS 12",D,-5.795361,37.198194,1.259,1.169,,,,,,,,,,,GACOSUR EL TORNO,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.793389,37.193722,7819473,SEVILLA,UTRERA,UTRERA,41710,CARRETERA UTRERA SEVILLA KM. 1,I,-5.793389,37.193722,1.249,1.169,,,,,,,,,,,PETROUYA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.740472,37.200694,7819474,SEVILLA,UTRERA,UTRERA,41710,CARRETERA A-394 KM. 16,I,-5.740472,37.200694,1.219,1.149,,,1.169,1.129000,,,,,,,TAMOIL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.800889,37.202639,7819475,SEVILLA,UTRERA,UTRERA,41710,CARRETERA C.CIAL ALMAZARA PLAZA (CTRA. A376) KM. 2,N,-5.800889,37.202639,1.199,1.129,,,,,,,1.299,,,,FAMILY ENERGY,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00,,2019-11-19T00:00:00.000Z
-5.774083,37.176333,7819476,SEVILLA,UTRERA,UTRERA,41710,"CALLE ECIJA-JEREZ, 11",D,-5.774083,37.176333,1.188,1.118,,,,,,,,,,,E.S.VISTALEGRE,P,dm,L: 06:30-23:00,L: 06:30-23:00,,2019-11-19T00:00:00.000Z
-5.776639,37.155472,7819477,SEVILLA,UTRERA,UTRERA,41710,"CARRETERA A-394 KM. 23,100",N,-5.776639,37.155472,1.389,1.289,0.929000,,1.359,,,,1.498,,,,GALP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-5.849722,37.178917,7819478,SEVILLA,UTRERA,UTRERA,41710,"CARRETERA UTRERA-LOS PALACIOS A362 KM. 4,2",D,-5.849722,37.178917,1.309,1.229,,,1.289,,,,,,,,CEPSA,P,OM,"L-V: 06:30-22:00; S: 07:30-22:00","L-V: 06:30-22:00; S: 07:30-22:00",,2019-11-19T00:00:00.000Z
-5.824556,37.041944,7819479,SEVILLA,UTRERA,PALMAR DE TROYA (EL),41719,CARRETERA N 394 KM. 36,D,-5.824556,37.041944,1.309,1.209,,,,,,,,,,,SOL E.S EL PALMAR,P,dm,"L-V: 06:00-22:00; S-D: 07:00-22:00","L-V: 06:00-22:00; S-D: 07:00-22:00",,2019-11-19T00:00:00.000Z
-5.910444,37.067583,7819480,SEVILLA,UTRERA,TRAJANO,41729,"CALLE TERTULIANO, 0",N,-5.910444,37.067583,,1.227,0.850000,,,,,,,,,,"TRAJANO, S.C.A.",P,dm,L-D: 06:00-00:15,L-D: 06:00-00:15,,2019-11-19T00:00:00.000Z
-6.036833,37.421639,7819481,SEVILLA,VALENCINA DE LA CONCEPCIÓN,VALENCINA CONCEPCION,41907,"AVENIDA DOLMENES DE VALENCINA, 6",D,-6.036833,37.421639,1.319,1.235,,,1.295,,,,1.419,,,,EGO,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-6.034806,37.423139,7819482,SEVILLA,VALENCINA DE LA CONCEPCIÓN,VALENCINA CONCEPCION,41907,CARRETERA EXTREMADURA (N-630) KM. 809,D,-6.034806,37.423139,1.279,1.185,,,,,,,1.409,,,,E.S. MARIA AUXILIADORA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-6.067722,37.412278,7819483,SEVILLA,VALENCINA DE LA CONCEPCIÓN,VALENCINA CONCEPCION,41907,"CARRETERA SE-510 KM. 3,8",D,-6.067722,37.412278,1.319,1.235,,,1.295,,,,1.419,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-6.316417,37.246722,7819484,SEVILLA,VILLAMANRIQUE DE LA CONDESA,VILLAMANRIQUE DE LA CONDESA,41850,"CARRETERA SE-631 KM. 7,6",D,-6.316417,37.246722,1.309,1.249,0.959000,,1.309,,,,,,,,CEPSA,P,OM,"L-V: 07:00-20:00; S-D: 07:00-15:00","L-V: 07:00-20:00; S-D: 07:00-15:00",,2019-11-19T00:00:00.000Z
-6.139417,37.392861,7819485,SEVILLA,VILLANUEVA DEL ARISCAL,VILLANUEVA DEL ARISCAL,41808,"AVENIDA LAS PALMERAS, 20",I,-6.139417,37.392861,1.299,1.229,,,1.299,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-5.721667,37.651028,7819486,SEVILLA,VILLANUEVA DEL RÍO Y MINAS,VILLANUEVA RIO Y MINAS,41350,"AVENIDA CONSTITUCION, 68",D,-5.721667,37.651028,1.299,1.209,0.792000,,,,,,,,,,SENDA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.873111,37.586667,7819487,SEVILLA,VILLAVERDE DEL RÍO,VILLAVERDE DEL RIO,41318,"AVENIDA HUERTA, 14",D,-5.873111,37.586667,1.309,1.235,,,1.295,,,,,,,,CEPSA,P,dm,L-D: 06:00-10:00,L-D: 06:00-10:00,,2019-11-19T00:00:00.000Z
-5.871333,37.600528,7819488,SEVILLA,VILLAVERDE DEL RÍO,VILLAVERDE DEL RIO,41318,"CALLE JUAN DE LA CIERVA POL. IND. REGAJO HONDO, 13",D,-5.871333,37.600528,1.269,1.179,,,,,,,,,,,GAS RUNNER ( Q8),P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.709028,37.400194,7819489,SEVILLA,VISO DEL ALCOR (EL),VISO DEL ALCOR (EL),41520,POLIGONO INDUSTRIAL POLIVISO PARCELA 2-3,D,-5.709028,37.400194,1.279,1.169,,,1.209,,,,,,,,GALP ,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.726361,37.384278,7819490,SEVILLA,VISO DEL ALCOR (EL),VISO DEL ALCOR (EL),41520,AV DE LA REPUBLICA DE NICARAGUA 36,N,-5.726361,37.384278,1.329,1.239,,,1.329,,,,1.471,,,,BP,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.707528,37.403167,7819491,SEVILLA,VISO DEL ALCOR (EL),VISO DEL ALCOR (EL),41520,"AVENIDA DEL COMERCIO, 77",N,-5.707528,37.403167,1.217,1.107,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-5.73525,37.4,7819492,SEVILLA,VISO DEL ALCOR (EL),VISO DEL ALCOR (EL),41520,CARRETERA TOCINA km 2,I,-5.73525,37.4,,1.127,0.776000,,,,,,,,,,TALA FOODS,P,dm,L: 05:30-00:00,L: 05:30-00:00,,2019-11-19T00:00:00.000Z
-2.786306,41.805583,7819493,SORIA,ABEJAR,ABEJAR,42146,"CR N-234, 376,5",D,-2.786306,41.805583,1.319,1.229,0.969000,,1.279,,,,1.429,,,,REPSOL,P,dm,L-D: 7:00-23:00,L-D: 7:00-23:00,,2019-11-19T00:00:00.000Z
-1.940833,41.840167,7819494,SORIA,ÁGREDA,AGREDA,42100,POL. INDUSTRIAL LA DEHESA S/N,N,-1.940833,41.840167,1.239,,,,1.179,,,,,,,,EL MAYORIA COMBUSTIBLES,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.926472,41.853917,7819495,SORIA,ÁGREDA,AGREDA,42100,"CR N-122, 102",I,-1.926472,41.853917,1.279,1.229,,,1.289,,,,1.379,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.463972,41.903806,7819496,SORIA,ALMARZA,ALMARZA,42169,"CARRETERA N-111 KM. 243,8",I,-2.463972,41.903806,1.319,1.239,,,1.289,,,,1.429,,,,E.S. EL VALLE,P,dm,L-D: 08:00-22:00,L-D: 08:00-22:00,,2019-11-19T00:00:00.000Z
-2.534333,41.471333,7819497,SORIA,ALMAZÁN,ALMAZAN,42200,"CALLE HAYA, ",N,-2.534333,41.471333,1.259,1.169,,,1.219,,,,,,,,GAMAR,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.528833,41.480917,7819498,SORIA,ALMAZÁN,ALMAZAN,42200,"CR N-111, 190",D,-2.528833,41.480917,1.289,1.209,0.939000,,1.289,,,,1.429,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.537056,41.499889,7819499,SORIA,ALMAZÁN,ALMAZAN,42200,"AVENIDA SORIA, 40",D,-2.537056,41.499889,,1.169,,,,,,,,,,,ORUCA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.291139,41.217083,7819500,SORIA,ARCOS DE JALÓN,ARCOS DE JALON,42250,"CARRETERA CTRA. N-II 167,2 KM. 167,2",I,-2.291139,41.217083,1.334,1.239,,,1.299,,,,1.464,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.260194,41.223944,7819501,SORIA,ARCOS DE JALÓN,ARCOS DE JALON,42250,"AUTOVIA A-2 KM. 170,2",D,-2.260194,41.223944,1.324,1.245,,,1.305,,,,,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.292056,41.214861,7819502,SORIA,ARCOS DE JALÓN,ARCOS DE JALON,42250,"POLIGONO POLIGONO INDUSTRIAL LA MALITA-PARC. 15 Y 32, 167",D,-2.292056,41.214861,,1.087,0.859000,,,,,,,,,,GHC SORIA,P,dm,"L-V: 24H; S-D: 00:00-16:00","L-V: 24H; S-D: 00:00-16:00",,2019-11-19T00:00:00.000Z
-2.217778,41.248361,7819503,SORIA,ARCOS DE JALÓN,MONTUENGA DE SORIA,42259,"CR N-2, 174,5",I,-2.217778,41.248361,1.339,1.249,0.979000,,1.299,,,,1.459,,,,REPSOL,P,dm,"L-V: 24H; S: 00:00-23:30; D: 06:30-00:00","L-V: 24H; S: 00:00-23:30; D: 06:30-00:00",,2019-11-19T00:00:00.000Z
-2.87075,41.495833,7819504,SORIA,BERLANGA DE DUERO,HORTEZUELA,42366,"CTRA. COMARCAL-116 km 18,7",I,-2.87075,41.495833,1.329,1.229,,,1.309,,,,,,,,REPSOL,P,dm,L-D: 8:00-22:00,L-D: 8:00-22:00,,2019-11-19T00:00:00.000Z
-3.111806,41.573917,7819505,SORIA,BURGO DE OSMA-CIUDAD DE OSMA,BURGO DE OSMA (EL),42300,"AUTOVIA A-11 KM. 218,000",I,-3.111806,41.573917,1.346,1.246,,,1.316,,,,1.456,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.058417,41.586833,7819506,SORIA,BURGO DE OSMA-CIUDAD DE OSMA,BURGO DE OSMA (EL),42300,"CR N-122, 210",D,-3.058417,41.586833,1.348,1.248,,,1.308,,,,1.458,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.850611,41.798667,7819507,SORIA,CABREJAS DEL PINAR,CABREJAS DEL PINAR,42147,"POLIGONO POLIGONO LA NAVA  EN  CABREJAS PINAR, SN",D,-2.850611,41.798667,1.279,1.179,,,,,,,,,,,GASOLEOS MARTIN NAVAS SLU,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.775417,41.708,7819508,SORIA,CALATAÑAZOR,ALDEHUELA DE CALATAÑAZOR,42193,CARRETERA N-122 KM. 185,D,-2.775417,41.708,1.309,1.239,0.939000,,1.299,,,,,,,,CEPSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2019-11-19T00:00:00.000Z
-2.875806,41.928778,7819509,SORIA,COVALEDA,COVALEDA,42157,CARRETERA SO-850 KM. 24,D,-2.875806,41.928778,1.369,1.305,0.979000,,1.365,,,,,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.497417,41.77325,7819510,SORIA,GOLMAYO,GOLMAYO,42190,"ZONA CENTRO COMERCIAL LAS CAMARETAS CALLE A, SN",N,-2.497417,41.77325,1.249,1.159,,,1.169,,,,1.269,,,,ALCAMPO,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.353361,41.599306,7819511,SORIA,LANGA DE DUERO,ALCOZAR,42390,CARRETERA N-122 KM. 239,D,-3.353361,41.599306,1.324,1.239,,,1.329,,,,1.429,,,,GALP,P,OM,L: 08:00-22:00,L: 08:00-22:00,,2019-11-19T00:00:00.000Z
-2.044556,41.840889,7819512,SORIA,MATALEBRERAS,MATALEBRERAS,42113,CR N-122 112,I,-2.044556,41.840889,1.279,1.219,,,1.279,,,,1.379,,,,REPSOL,P,dm,"L: 7:00-23:00; D: 07:00-23:00","L: 7:00-23:00; D: 07:00-23:00",,2019-11-19T00:00:00.000Z
-2.403972,41.189222,7819513,SORIA,MEDINACELI,LODARES,42248,AUTOVIA A-2 KM. 154,I,-2.403972,41.189222,1.309,1.239,,,1.309,,,,1.419,,,,REPSOL,P,OM,"L-V: 24H; S: 00:00-21:00; D: 09:00-00:00","L-V: 24H; S: 00:00-21:00; D: 09:00-00:00",,2019-11-19T00:00:00.000Z
-2.421167,41.168972,7819514,SORIA,MEDINACELI,MEDINACELI,42240,N-2 km 150,I,-2.421167,41.168972,1.33,1.229,,,1.287,,,,1.45,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.991889,41.783833,7819515,SORIA,ÓLVEGA,OLVEGA,42110,"AVENIDA VALLADOLID, 13",I,-1.991889,41.783833,1.23,1.151,,,,,,,,,,,SIN DETERMINAR,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.533389,41.673972,7819516,SORIA,RÁBANOS (LOS),NAVALCABALLO,42290,"POLIGONO POL. IND. DE NAVALCABALLO PARCELA 19, ",D,-2.533389,41.673972,1.309,1.182,,,1.288,,,,,,,,PETROSORIA,P,dm,L-V: 08:00-19:30,L-V: 08:00-19:30,,2019-11-19T00:00:00.000Z
-3.192556,41.569,7819517,SORIA,SAN ESTEBAN DE GORMAZ,SAN ESTEBAN DE GORMAZ,42330,CARRETERA N-122 KM. 222,I,-3.192556,41.569,1.309,1.239,,,1.309,,,,1.409,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.056222,41.83125,7819518,SORIA,SAN LEONARDO DE YAGÜE,SAN LEONARDO DE YAGUE,42140,CARRETERA NACIONAL 234 KM. 401,I,-3.056222,41.83125,1.309,1.239,,,1.319,,,,,,,,REPSOL,P,OM,L-D: 08:00-22:00,L-D: 08:00-22:00,,2019-11-19T00:00:00.000Z
-2.231972,42.027778,7819519,SORIA,SAN PEDRO MANRIQUE,SAN PEDRO MANRIQUE,42174,"CARRETERA CARRETERA SORIA 17, SAN PEDRO MANRIQUE KM. 0,20",D,-2.231972,42.027778,1.289,1.209,0.946000,,1.259,,,,,,,,CAMPSA,P,OM,L-S: 08:00-20:00,L-S: 08:00-20:00,,2019-11-19T00:00:00.000Z
-2.173806,41.2835,7819520,SORIA,SANTA MARÍA DE HUERTA,SANTA MARIA DE HUERTA,42260,"AUTOVIA A-2, 180",D,-2.173806,41.2835,1.309,1.239,,,1.319,,,,1.429,,,,REPSOL,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00,,2019-11-19T00:00:00.000Z
-2.471139,41.761389,7819521,SORIA,SORIA,SORIA,42003,"CALLE FUEROS DE SORIA, 2",D,-2.471139,41.761389,1.329,1.249,,,1.269,,,,1.349,,,,REPSOL,P,dm,L-D: 07:30-21:30,L-D: 07:30-21:30,,2019-11-19T00:00:00.000Z
-2.479222,41.766361,7819522,SORIA,SORIA,SORIA,42004,"CALLE EDUARDO SAAVEDRA, 2",I,-2.479222,41.766361,1.299,1.229,,,1.289,,,,1.414,,,,CEPSA,P,dm,L-D: 06:00-23:59,L-D: 06:00-23:59,,2019-11-19T00:00:00.000Z
-2.493972,41.770444,7819523,SORIA,SORIA,SORIA,42001,"AVENIDA VALLADOLID, S/N (N-122 KM 155,4)",I,-2.493972,41.770444,1.309,1.239,,,1.299,,,,1.424,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.475611,41.785083,7819524,SORIA,SORIA,SORIA,42005,"N-111 km 229,1",I,-2.475611,41.785083,1.339,1.269,0.979000,,1.329,,,,1.454,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.413583,41.757861,7819525,SORIA,SORIA,SORIA,42005,"POLIGONO VALCORBA PARC Nº 52, SUR D-13, 52",D,-2.413583,41.757861,1.21,,,,1.12,,,,,,,,COPISO,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.488556,41.776139,7819526,SORIA,SORIA,SORIA,42005,"POLIGONO LAS CASAS CALLE G PARCELA 7, 7",N,-2.488556,41.776139,1.239,1.149,,,,,,,,,,,EUREKA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.485194,41.772667,7819527,SORIA,SORIA,SORIA,42005,"CALLE J, 290",N,-2.485194,41.772667,1.249,1.159,,,1.179,,,,1.269,,,,E. LECLERC,P,dm,L-S: 09:00-22:00,L-S: 09:00-22:00,,2019-11-19T00:00:00.000Z
-2.481417,41.757806,7819528,SORIA,SORIA,SORIA,42005,"AVENIDA EUROPA, 28",D,-2.481417,41.757806,1.249,1.169,,,,,,,,,,,+B ENERGIAS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.404778,41.761917,7819529,SORIA,SORIA,SORIA,42005,"CR N-122, 146",D,-2.404778,41.761917,1.279,1.209,0.940000,,1.259,,,,1.379,,,,REPSOL,P,OM,L-D: 07:45-22:15,L-D: 07:45-22:15,,2019-11-19T00:00:00.000Z
-2.412528,41.762361,7819530,SORIA,SORIA,SORIA,42005,CARRETERA N-122 KM. 147,I,-2.412528,41.762361,1.279,1.209,,,1.259,,,,,,,,REPSOL,P,OM,L-D: 07:30-21:30,L-D: 07:30-21:30,,2019-11-19T00:00:00.000Z
0.478056,40.547806,7819531,TARRAGONA,ALCANAR,ALCANAR,43530,"RONDA REMEI (DEL), S/N",D,0.478056,40.547806,1.299,1.209,0.879000,,1.289,,,,1.399,,,,PETRONOR,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
0.507306,40.53325,7819532,TARRAGONA,ALCANAR,ALCANAR,43530,CARRETERA NACIONAL 340 SEC H KM. 1059,D,0.507306,40.53325,1.339,1.259,,,1.339,,,,1.479,,,,SHELL,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
0.471889,40.539583,7819533,TARRAGONA,ALCANAR,ALCANAR,43530,"CARRETERA TV-3321 KM. 0,9",N,0.471889,40.539583,1.299,1.199,0.874000,,,1.169000,,,1.369,,,,TAMOIL,P,dm,"L-S: 07:00-21:00; D: 08:00-14:00","L-S: 07:00-21:00; D: 08:00-14:00",,2019-11-19T00:00:00.000Z
1.169056,41.256167,7819534,TARRAGONA,ALCOVER,ALCOVER,43460,"AVENIDA DE REUS, 86",N,1.169056,41.256167,1.179,1.079,0.769000,,1.179,,,,1.279,,,,ICOR ENERGIA,P,dm,L-D: 06:30-21:30,L-D: 06:30-21:30,,2019-11-19T00:00:00.000Z
1.169889,41.250583,7819535,TARRAGONA,ALCOVER,ALCOVER,43460,"CRTA.C-14 km 19,50",I,1.169889,41.250583,1.183,1.096,0.768000,,,,,,,,,,OILPRIX,P,OM,"L-S: 06:30-22:00; D: 07:30-22:00","L-S: 06:30-22:00; D: 07:30-22:00",,2019-11-19T00:00:00.000Z
0.61475,40.744194,7819536,TARRAGONA,ALDEA (L'),ALDEA (L'),43896,"CALLE MAJOR, 120",D,0.61475,40.744194,1.339,1.259,0.989000,,1.319,,,,,,,,CEPSA,P,dm,"L-S: 07:00-21:00; D: 07:00-13:00","L-S: 07:00-21:00; D: 07:00-13:00",,2019-11-19T00:00:00.000Z
0.626222,40.765028,7819537,TARRAGONA,ALDEA (L'),ALDEA (L'),43896,AUTOPISTA AP-7 (MRG.DCHO.) KM. 317,D,0.626222,40.765028,1.359,1.269,,,1.329,,,,1.474,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
0.628861,40.764778,7819538,TARRAGONA,ALDEA (L'),ALDEA (L'),43896,AUTOPISTA AP-7 (MRG.IZDO.) KM. 317,I,0.628861,40.764778,1.359,1.269,,,1.329,,,,1.474,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
1.000139,41.192278,7819539,TARRAGONA,ALFORJA,ALFORJA,43365,"CR C-242, 62,6",D,1.000139,41.192278,1.319,1.229,,,1.289,,,,1.449,,,,REPSOL,P,OM,L: 07:00-21:00,L: 07:00-21:00,,2019-11-19T00:00:00.000Z
1.365667,41.139889,7819540,TARRAGONA,ALTAFULLA,ALTAFULLA,43893,CARRETERA N-340 KM. 1173,D,1.365667,41.139889,1.339,1.229,,,1.309,,,,1.479,,,,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
1.351806,41.136056,7819541,TARRAGONA,ALTAFULLA,ALTAFULLA,43893,AUTOPISTA AP 7 KM. 237,N,1.351806,41.136056,1.354,1.274,,,1.344,,,,1.479,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
1.345444,41.140806,7819542,TARRAGONA,ALTAFULLA,ALTAFULLA,43893,CARRETERA E-15/AP-7 KM. 237,D,1.345444,41.140806,1.359,1.269,,,1.329,,,,1.474,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
0.747833,40.896611,7819543,TARRAGONA,AMETLLA DE MAR (L'),AMETLLA DE MAR (L'),43860,"CARRETERA N-340A KM. 1110,0",D,0.747833,40.896611,1.339,1.259,,,1.339,,,,1.469,,,,REPSOL,P,OM,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
